date,avg_demand,state
2021/11/01,5988.0196875,QLD1
2021/11/02,6095.617604166668,QLD1
2021/11/03,5895.860868055551,QLD1
2021/11/04,5853.036249999998,QLD1
2021/11/05,5957.3168749999995,QLD1
2021/11/06,5629.10822916667,QLD1
2021/11/07,5754.358750000002,QLD1
2021/11/08,6443.895347222224,QLD1
2021/11/09,6433.2948958333345,QLD1
2021/11/10,6622.427847222222,QLD1
2021/11/11,6894.938784722224,QLD1
2021/11/12,6774.620833333328,QLD1
2021/11/13,5358.324340277775,QLD1
2021/11/14,5293.470833333333,QLD1
2021/11/15,5791.701388888884,QLD1
2021/11/16,5995.952291666671,QLD1
2021/11/17,6161.631215277784,QLD1
2021/11/18,6105.662222222227,QLD1
2021/11/19,6006.616319444445,QLD1
2021/11/20,5901.564027777775,QLD1
2021/11/21,6008.89118055556,QLD1
2021/11/22,6282.854548611111,QLD1
2021/11/23,6249.541006944444,QLD1
2021/11/24,6469.803125000002,QLD1
2021/11/25,6652.365277777779,QLD1
2021/11/26,6483.631666666668,QLD1
2021/11/27,6123.552951388886,QLD1
2021/11/28,5869.724583333339,QLD1
2021/11/29,6390.033055555558,QLD1
2021/11/30,6518.906354166668,QLD1
2021/12/01,6492.6651388888895,QLD1
2021/12/02,6521.1024652777805,QLD1
2021/12/03,6581.929097222218,QLD1
2021/12/04,6080.993819444447,QLD1
2021/12/05,5722.728750000001,QLD1
2021/12/06,6211.566284722225,QLD1
2021/12/07,6425.922916666667,QLD1
2021/12/08,6549.938055555557,QLD1
2021/12/09,6500.988611111108,QLD1
2021/12/10,6521.351493055564,QLD1
2021/12/11,5832.047187500004,QLD1
2021/12/12,5820.485902777775,QLD1
2021/12/13,6246.771909722222,QLD1
2021/12/14,6174.330729166662,QLD1
2021/12/15,6243.322013888889,QLD1
2021/12/16,6499.725208333336,QLD1
2021/12/17,6587.257013888889,QLD1
2021/12/18,6231.469826388888,QLD1
2021/12/19,6100.559062500001,QLD1
2021/12/20,6966.411319444443,QLD1
2021/12/21,7098.8076736111125,QLD1
2021/12/22,6952.782673611111,QLD1
2021/12/23,6989.233819444446,QLD1
2021/12/24,6842.234618055557,QLD1
2021/12/25,5926.27423611111,QLD1
2021/12/26,5780.257395833332,QLD1
2021/12/27,6021.094340277775,QLD1
2021/12/28,5842.360798611113,QLD1
2021/12/29,5887.961180555554,QLD1
2021/12/30,5791.680624999997,QLD1
2021/12/31,5991.452048611109,QLD1
2022/01/01,5993.274236111109,QLD1
2022/01/02,5829.140277777775,QLD1
2022/01/03,6071.450243055557,QLD1
2022/01/04,6809.661701388885,QLD1
2022/01/05,6935.128472222222,QLD1
2022/01/06,7002.031562499994,QLD1
2022/01/07,7100.388055555548,QLD1
2022/01/08,6771.525416666666,QLD1
2022/01/09,6557.545416666664,QLD1
2022/01/10,6692.0820138888885,QLD1
2022/01/11,6566.839965277779,QLD1
2022/01/12,6437.462500000004,QLD1
2022/01/13,6453.316874999996,QLD1
2022/01/14,6582.101458333327,QLD1
2022/01/15,6373.9217708333335,QLD1
2022/01/16,6545.114027777778,QLD1
2022/01/17,7361.100347222222,QLD1
2022/01/18,7381.463506944444,QLD1
2022/01/19,7341.448715277777,QLD1
2022/01/20,6844.362812499997,QLD1
2022/01/21,6382.088298611113,QLD1
2022/01/22,5979.975173611109,QLD1
2022/01/23,5869.1886458333265,QLD1
2022/01/24,6512.310520833327,QLD1
2022/01/25,6882.530243055553,QLD1
2022/01/26,6486.740937499999,QLD1
2022/01/27,6633.650763888891,QLD1
2022/01/28,6555.960104166665,QLD1
2022/01/29,6171.26569444445,QLD1
2022/01/30,6303.988090277777,QLD1
2022/01/31,7180.9332986111085,QLD1
2022/02/01,7574.78434027778,QLD1
2022/02/02,7755.633263888889,QLD1
2022/02/03,7279.331423611117,QLD1
2022/02/04,6260.113090277777,QLD1
2022/02/05,5629.43791666667,QLD1
2022/02/06,5568.194062499999,QLD1
2022/02/07,5922.377083333329,QLD1
2022/02/08,5969.266388888891,QLD1
2022/02/09,6171.941145833331,QLD1
2022/02/10,6249.138090277778,QLD1
2022/02/11,6377.308055555554,QLD1
2022/02/12,5998.448229166668,QLD1
2022/02/13,5763.054340277773,QLD1
2022/02/14,6415.792604166665,QLD1
2022/02/15,6381.246631944441,QLD1
2022/02/16,6343.926215277782,QLD1
2022/02/17,6421.026944444441,QLD1
2022/02/18,6721.880590277781,QLD1
2022/02/19,6384.6868402777745,QLD1
2022/02/20,6221.957777777777,QLD1
2022/02/21,6785.802673611106,QLD1
2022/02/22,6952.896493055558,QLD1
2022/02/23,6969.332708333332,QLD1
2022/02/24,7003.6531250000035,QLD1
2022/02/25,7146.367638888894,QLD1
2022/02/26,6609.956111111111,QLD1
2022/02/27,6465.356388888891,QLD1
2022/02/28,6477.680798611112,QLD1
2022/03/01,6778.668159722225,QLD1
2022/03/02,7064.1338888888895,QLD1
2022/03/03,7006.927673611111,QLD1
2022/03/04,6945.641527777778,QLD1
2022/03/05,6601.522430555554,QLD1
2022/03/06,6943.913159722223,QLD1
2022/03/07,6977.266284722226,QLD1
2022/03/08,7559.517812499995,QLD1
2022/03/09,7743.377569444445,QLD1
2022/03/10,7119.406388888889,QLD1
2022/03/11,6774.569583333337,QLD1
2022/03/12,6174.414201388891,QLD1
2022/03/13,5912.545590277779,QLD1
2022/03/14,6350.508020833331,QLD1
2022/03/15,6393.540486111112,QLD1
2022/03/16,6423.305486111108,QLD1
2022/03/17,6522.377395833334,QLD1
